ID,adjustNormalFlood,b_Xinanjiang,CalChanMan1,CalChanMan2,GwLoss,GwPercValue,LakeMultiplier,LZTC,LZthreshold,PowerPrefFlow,QSplitMult,ReservoirRnormqMult,SnowMeltCoef,UZTC
55,0.3798575324998269,2.6314566881641013,2.0,0.8849949243176789,0.014882282711368091,0.13000870334716316,1.12138819802608,499.30054172607294,18.504745360138276,1.5580293549071245,12.344494202050916,0.48633977327312483,2.55360813293715,9.313521515388102
59,0.5481263192704151,0.7698042320228357,1.8607590994838565,3.302496116574682,0.10963186740479688,0.807313594518268,1.0329497557667384,293.8129357229025,18.499593079649486,0.6010027159021948,12.763443835308127,1.3672208103648786,4.761678110688307,12.200497352540063
61,0.9356205154326364,1.5694520595049117,1.2048126405427373,0.5,0.0,0.4885635856814275,0.8821161244344755,123.18112146191565,13.29040970935639,0.6436968365390902,19.406338408962693,0.7513444491593791,2.8897942781180888,22.123322410375543
62,0.10406216400923088,1.4152076717462387,1.554588384648007,3.6191038480384683,0.13992549724708933,0.01000003414286031,0.6915274042194358,383.8238311391855,22.28840254184957,0.5295058989623112,1.8985480733013091,1.4331474036835445,4.199541597331877,13.181163086642218
64,0.8062206752918489,0.049509829109459585,0.5,4.843419223211086,0.00558017724163335,1.9018888234847489,1.0159985239165523,105.5399800847908,23.886813464036386,5.965663098648584,0.957835488540351,2.0,2.4999983671643276,39.99999210490466
65,0.877003423279936,2.15471846554042,0.8922377331497323,2.4964572084178176,0.04129086387390297,0.7926259419558168,0.5228285462603348,309.09562916388046,12.557375500928693,0.6766899529765396,5.0436479851502405,0.6361808974916546,4.004434756551862,14.940681250740056
67,0.1873080706648225,1.3619617041491472,1.5836101998930494,2.6346798722341447,0.1857980077401018,0.748980983643774,1.168001522812146,480.54616207543,13.306005267927594,1.6472108250863031,3.873934962064214,0.5288600910812666,5.936404534383233,30.485911796122362
70,0.6074407047671913,3.499993792842545,1.4407158021378903,4.557110603777828,0.041360672256205905,0.12277909902710248,1.620178880840073,62.018387305924115,1.7916140359003112,1.097527729114712,0.4854829106791494,1.64550771317357,2.5002285032525142,11.225498119757228
72,0.26325536754118967,3.8370440776531933,1.4711413191446385,0.7983910714629301,0.1336601467955939,0.2858210617797857,1.6251616001129923,246.53303068844613,17.88419230038144,0.5970409427361018,7.919768111987019,1.0122710719393697,4.258331546096989,11.245401611659192
79,0.976759473634278,1.197558224461646,1.3484545983775909,4.701366078243595,0.4828824671733791,0.055812430909998365,1.3131269042720304,119.36277817251465,25.50913360295806,0.5030239179935573,1.7000167765351164,1.219280800210905,2.5166370988058397,9.727131970385532
81,0.5733690580859826,0.4619801097304987,0.6727097892965476,2.9532510678518626,0.0,0.22568825770085582,1.2999601102174705,39.99999867916122,22.949602680859268,2.4028677292815352,3.903965402748443,1.5653704377912665,2.499999674870456,22.444400045864104
83,0.35014999624121124,3.4902227235048717,1.4041661591574628,2.940354941859704,0.030024760709150663,0.25219346828486155,1.0418321396010397,345.3718422184419,8.99327469789125,0.7553964799036952,10.287856893250774,0.8279392325413614,2.785410813168751,15.185537079616982
86,0.4418827991865586,3.234028875718527,1.2645584591805226,4.8279461787093245,0.25704691518177597,0.1580899969658539,0.9235021624673708,259.9459340211875,15.328084717444137,0.9491069021852033,18.48749456124608,0.8997719956108349,4.263943298823617,7.8340878104730685
89,0.8183643467844772,0.00999993165434468,0.9854396695477081,1.3864180478380048,0.35588374516857624,0.22204861394012534,1.2559990810829291,418.2650987097691,15.792788673676124,0.8107774498517624,15.077637309566738,1.1141984509409795,5.299997028536593,22.41895278805437
92,0.6249304132720886,1.251879420303043,0.8775364850042503,4.884711208962017,0.006023990689894294,0.719159010087546,0.7408659690513152,276.8229877852434,11.463295307358079,3.211673138061523,3.4998786489468117,1.4782404666017432,2.5343506806041605,18.286198892135513
94,0.12352894732817422,0.17220588122839753,1.314921848713792,4.999998470620622,0.07230543426727434,2.0,1.217468035971003,125.60099120929837,4.4905166243538375,1.094840026917077,0.884531551096565,1.1927583121769185,4.6443758602759,18.97939962019923
98,0.06675854869832559,4.720311357231929,1.8140498147525994,1.8662352798948962,0.0,0.3735655933427154,1.535687926758648,118.0798293767756,1.1019720315498331,0.5050707426660798,14.632875118472175,1.5043868267624552,4.004441395764189,12.439981411551038
99,0.37999863969731895,2.7752485033834575,1.470929036629671,1.7782203724374506,0.0010352312397575543,0.6989051312243064,1.362599408915872,110.76503376244834,16.010322797273876,0.5,7.282229814961023,1.375919409581371,2.4999996218755576,24.77510839617657
106,0.3087654380392561,1.8856804691109084,1.276017865386789,2.2889802121639518,0.0,0.12233094665154128,1.387588013903371,39.99996952433718,14.288594360482614,0.5,17.126776487620894,0.9913880174441275,2.4999968980551106,13.14849042526839
109,0.18295621918999985,3.2723115804787426,1.485331572688094,1.3830413389996352,0.0,1.2086518303374467,0.95592239108849,56.12733509184815,5.554791300511352,0.5078555490805692,8.454126615603823,0.7626791771669937,3.175104383324706,17.83081016791879
110,0.09590901212256368,0.010000002073748914,2.0,4.263047911334114,0.0007754223639461822,1.5249706006661046,1.8506612910733136,241.26703222604237,6.307752844085299,0.58961137548132,8.99088924409644,0.9141850687835059,2.50000009346474,39.4329050213747
116,0.328332770947945,3.6127168314433087,1.0823457436078183,3.26424235303868,0.22046859111758954,0.6418741231227826,1.2847755672464929,40.00011211331309,0.3137501690571461,0.5,5.784885539773852,1.8971863881788869,4.179886366275456,11.52003274663542
117,0.990001471085095,0.7968782876603527,1.902173947261642,3.6682307474822453,0.0742004176043877,0.5460004225221852,1.4417287368432965,229.46407866430326,13.265895185059357,5.648094834194075,0.9910382074577122,1.7025911772841318,3.580108921556791,12.963903801058711
119,0.0592150604482729,2.1997472669457845,1.2488811066550456,4.379237529604476,0.0670524085437936,0.12129317015846716,1.959353206984019,215.51611934263659,22.00867746327127,0.6122912379604162,4.481784740928333,1.1093499242575413,3.182167344543537,13.554107135716496
122,0.14840013341236077,3.381639762554352,2.0,3.0820547305233497,0.0,0.10546216476987734,0.6834372334641736,51.42555961351395,13.239513067034839,0.5,2.2854126638220427,0.6504122100811985,3.990131265860162,27.2023312005401
124,0.46578574938524997,1.474947011316279,1.3262323330824703,3.713272553665811,0.1536637272832139,0.7075386470570001,1.023079029998379,129.4320126713855,21.945035680656222,0.6049716114810254,13.947599260724651,0.9463063927397753,5.106016495983226,25.222901528163508
128,0.6753431377372096,4.449524280728485,1.3905409945055796,5.000002530047832,0.001046071144286168,0.6540262900081383,1.6075403858885176,167.72412318305604,7.622304339453707,0.5,10.478711474750826,1.974758275013388,5.970117886173148,22.457017356111518
134,0.8960551668837594,0.48906676357272116,1.0373715636261782,2.7441707621374376,0.03939940519942479,1.7016193624155238,0.5,261.30397814476214,30.00000256300648,0.5,13.394312871693149,1.5350900301794013,4.477670446796105,13.23859939949346
139,0.20924504885464612,1.5355514555006424,1.9883735577100552,4.414411285138939,0.0416141702740946,1.3486118818851025,1.0723012567617745,198.08510277806346,12.586815955006198,1.5951544014116912,3.3151006681389434,1.8067315278764489,3.0143847763404965,10.083205344987466
145,0.25299615405337944,1.0945502655280486,1.3823001342801746,1.9469824962057196,0.002675529715637849,0.5066472785945324,0.5794950867615469,453.73099377685753,15.219708029767045,2.482290451739955,4.964100941002356,0.8417180574429712,3.1362705614077373,6.710579964108603
152,0.3695181355257107,0.07310140453329993,0.5786061315544899,4.999995810338957,0.04771479001635557,1.3883666982047014,1.7028810854284888,143.3478812402677,10.157192326101256,4.926116772210007,1.6200056892707548,0.25,3.3570367018641534,39.99996485148654
163,0.8166921892832385,0.7928739979297456,0.5566108721248824,3.9197646868057556,0.030148407515122752,0.10050002517461792,1.8083899424712844,395.6843309359826,2.243232619265713,0.5,13.174995857186662,1.3114716159849118,3.0483134088394963,19.855216897939624
179,0.47341209319195937,0.6061036116715025,1.1593292622917932,3.205739927482661,0.056442678719185395,0.4298989910075693,0.6077991493165223,274.3169712391576,17.94066373893758,0.7191129768902034,11.3257035338754,0.5751120118155081,3.709839245975122,18.482798529791168
183,0.2549489365826663,2.2933304054266017,0.8734436446325597,2.116405608389257,0.07139606805854848,0.326985019212377,1.1736594570985248,337.5926280167875,5.572752851692676,1.7497596944681064,4.018356929526733,1.0007294630267316,3.168944240268531,18.61967967517338
184,0.6351178215738057,4.401642916788301,1.428938417776088,2.2591711643210974,0.839284267600821,0.12255285734005888,0.688530811478693,270.1847895923499,2.8763397805370934,0.5320668843644559,7.239239913373479,0.8470035324973919,2.503334125373107,9.226783325959866
187,0.4248651886884785,1.1228694011473168,1.2847201284022491,4.870431569841415,0.8052420526048261,0.6428729569140522,1.1173994992722716,130.2650363650704,16.6146069792479,0.8845157211458015,8.69323322988328,0.8592853658690593,2.5063731495016404,17.910605745834626
189,0.7530788248327824,2.2846201848385026,1.1136398810862465,4.345368844030321,0.3907316371236988,0.7923863802190152,1.150309036820459,350.1946939195542,16.95739513197643,1.0247598008005276,10.393095982494454,0.8441583878440321,3.8106490397437844,27.581775776870465
201,0.7020447251049543,1.3687987539274242,1.6172189823271195,3.2963281136675064,0.12079100188572692,0.204694178469477,1.4121283646283258,237.30398834606888,13.844077000750628,1.2147424694150304,15.57340829297352,2.0,4.824036469592477,13.885298951127124
208,0.4051522305491034,3.5463671183007244,1.9053691673074016,4.64203688832836,0.0,0.010000063463993077,0.7703631096850254,395.323663969229,5.645896507935128,2.6064519653671,0.4384709772684733,1.90232499089727,2.500002017655416,38.20316832529865
210,0.5324303921694501,0.5377147735990165,1.6522483220937958,3.969358752555778,0.0,1.1832017194726994,1.9895297368953198,52.79269315736935,24.268025254454354,1.0017891447252278,17.888361060378944,1.8177590042015863,6.500001604883983,9.507377989785203
214,0.3663311308941451,3.896372455368399,1.1264698715901016,4.08363771487333,0.0,0.21105306700606863,2.0,238.9379732393311,27.361921756957425,0.6566787520170615,6.657191053218571,1.3535497393281501,3.8239009414859164,18.09909781778195
215,0.13788909883212697,0.30986807546360823,0.5,5.0000008965783875,0.0,0.9569536776798703,0.5,176.08707218459355,0.0,4.744101485500883,1.790210619213894,1.3820514769485213,2.5000004482891938,38.66801388641538
217,0.8212853510709289,1.160789838899375,1.6108180223505995,3.2418271789758037,0.0028999642500011397,0.7589412610959151,0.9416278437304861,214.115796977059,21.628581784087583,0.8595427612759549,12.73108294510397,1.5314175001422257,6.171120732367955,15.53468585900781
222,0.9206793499114436,0.40189103027577305,0.7046781317828787,4.413197090064043,0.00040381198914436864,0.21563490390758278,0.6184215919125798,247.97684941170579,20.075770612867284,6.9340655077337665,0.5467397243813856,1.365079673951155,3.1945698903088364,25.857983577385294
223,0.5045829191555852,4.034548717756893,1.4810388964640728,4.22754917188866,0.09983705729441862,0.0826726134508055,2.0,224.25890646143694,14.010296972023463,1.247468531854435,0.2233951924897159,1.1727485667399469,3.0766398914293687,10.134995880296188
228,0.4153831187545541,0.805240200721301,1.5104103799644932,3.757577666096391,0.14282311929558186,1.5258114982966295,0.9156962212331896,97.89153561388007,19.426912038942902,2.7171690652808955,0.06327593699246133,1.0110403651798692,4.11820235895042,26.902309014252513
230,0.08202696845751752,1.9040396162529996,1.1391296892388765,2.117308372026825,0.12725389258886374,0.1077890608628793,1.2851903320628948,249.80895665000966,21.711891440794886,2.8488797925703246,3.129619125797569,0.8437789347748792,2.4999992122125954,6.5577489364146615
231,0.8230657278173501,0.23545434243751603,1.5312859061101975,0.5,0.01746182536220996,0.33834479522815836,1.3702738942307846,203.3043798591418,23.136672017209836,4.322097086786488,11.775012889271075,1.8049620596403966,6.330423412951915,20.864739213572157
242,0.4781015150117345,1.417718137086276,1.4060120691935656,1.3279712820901337,0.2902327409785691,0.6990443272338046,1.3036974283866314,279.1597872683407,11.232730630428188,1.9796773800865268,16.682156474803563,1.1515654573536491,2.834997262132772,13.541137901635775
246,0.3682758569889972,4.924107487015204,1.8475083446633704,3.0355880211841493,0.08760025754053974,1.0644496707376676,1.9928290763001515,39.99998788253471,11.061106364627951,0.7873110894354892,5.309415857241784,1.7916596808683656,2.522818512015336,8.377787913060367
247,0.9899999651815146,2.854648242934873,1.2458199993732673,3.7899092381566164,0.002696819124880063,0.42540073175192195,1.2209899425975816,492.08991028640617,16.578498855715345,0.9435937219949533,9.378969866922091,0.8746434214036525,3.3329613834810163,12.921697264387255
249,0.6884189029564475,0.011529695085279809,1.982509771905779,2.008209777018548,0.20306685050763604,0.8866929195070561,1.0529698400377598,316.8967955921713,8.322875487114317,5.1745163169796715,9.519792842615015,1.90374049660575,3.456839431791783,26.83708149548986
251,0.7153513293419552,0.5088153834617344,1.6526640801901173,3.5357205680250106,0.31937747519288195,0.8336748349053794,1.608810547834515,342.1723071854011,18.217450447085273,3.618967642645747,3.0867588612868797,1.323161112586717,4.333534934603398,25.03432253894597
254,0.7250300895590266,2.1656610460587666,1.9827409978853543,5.000003388251876,0.18454412671007897,0.27417807127150173,0.9782892113919052,446.7752368310915,1.9374805410812364,2.3608514601671464,1.0765407981290827,1.8002201987247373,2.5576520468617825,5.555963199068131
258,0.881528324448477,3.3409085478668272,1.880259043879674,3.635498526007175,0.07700813359896416,1.3337980796655722,0.5824314477633948,39.99997805357068,19.991095985508696,1.1377205473200669,13.887795726873811,0.94646526941403,4.860583634428253,34.94728078278874
262,0.5181281533840916,2.5766778702178788,1.198349472286931,4.169491907381876,0.19994997203049858,0.029884811406686,1.510400329164139,170.72802633876188,2.9330200409928575,1.7907490555976986,13.16779847129137,0.7389132458397412,3.084749951930259,10.9340019050974
272,0.4396056680450071,2.121668857373852,1.4966794431589567,3.6060207750208724,0.6676659388826104,0.4839336528828997,1.2551102731917265,356.411947985924,17.218790036604673,1.4526195797478276,6.898848996902657,0.9874801045510407,2.5098110998696765,17.381898869442946
274,0.8181916684123464,0.5434266340730908,1.9711314851648383,2.9571217147404916,0.14501590905582168,0.14257193085776826,0.9367944957478358,243.5001351255821,2.2029583216659607,5.5929533742750115,4.201213066834252,0.29189117949454463,2.5000012039170647,29.534316239484316
276,0.4533495035094042,2.0238029510071973,1.2144009547959653,4.072199832712341,0.06538138450580713,0.6260151732551336,0.5986657280153931,223.32509311480757,19.77560972384312,0.7707077367236084,13.886419614312683,0.5193734234129989,6.383295368512231,25.150710445236303
277,0.6201860995103294,0.05529470486368019,1.9919392583932303,3.722861106140847,0.0023299110333887857,0.8902282174735741,1.856697942838552,211.2000095975086,20.321301459969106,1.1651784520395145,4.759138864905237,1.633601176070972,2.500000320917785,39.914801127637396
279,0.009999988943584472,4.963446440305092,1.3695399602083582,3.5415831310725174,0.0,0.009999988943584472,0.9720154009663975,73.68460823874878,15.586311502146568,0.5009043670645958,8.98788140497356,1.2831297616561346,3.5787212331158194,16.059301083710572
284,0.7026547408418685,0.010000012754347191,1.8686716092312905,0.8091005226221305,0.5020227782437366,0.5175851225131574,1.7075502062122854,218.49006324730374,16.673891871705553,3.853870199518804,13.298909248228165,1.5125005254791044,2.8197305873734004,37.39570843194892
289,0.4230133359672719,2.3802001655579192,1.727142695965652,2.511494290400823,0.48971900200727614,0.46308145193385786,1.3928005035341202,65.28155587068345,14.47759715369321,1.0674301782413254,14.154104088239148,0.9435776462920771,5.099734388231254,27.386123464659928
290,0.9075093891076328,0.39807008142431627,1.5018793126171697,4.5623383150394465,0.2959680040120278,0.05584880912805908,1.706389016759113,499.9997142723507,30.00000613003917,5.152726032561608,10.160890499193114,2.0,2.4999986331669413,10.973594117077901
294,0.5417880094459145,0.010000007661361117,1.6387798130746516,5.000004428761007,0.0,0.010000007661361117,1.4008405155710493,500.00001320658015,28.694286740131375,1.3960302484376754,0.6939036523043002,0.454627976166939,4.253722769051185,24.832800566912717
302,0.6279568566093525,0.5496795106955109,1.4688298586527069,2.4438180277411945,0.5244272554853242,0.7083703698948242,0.8776723186018613,322.44873625891097,18.128698306253693,3.230677461838432,14.044196616909582,0.4189450036868422,3.697006504249957,10.944990568716097
303,0.5593547817853041,0.3804794178148224,1.6556223709363527,2.479751522035972,0.47186832580438265,0.9434067234527573,1.46357329445176,348.2853789815402,0.8450063081507617,4.5733832596129576,10.497817060259619,0.9180564767008368,3.6245118546160406,27.52262983295629
306,0.46888773169535763,0.9502268860694368,1.8760399997977992,3.3566009270903483,0.5585380241281638,0.009999995524202585,1.241771413197754,304.52503511148035,19.840214242907106,3.0797709964395823,0.03701109723945453,1.1728706016426562,4.499444228826073,19.437802084779936
308,0.7089117988060681,0.31817985650111236,1.8857760051881682,4.9774832562599,0.4526740606359394,0.7439177824624048,1.3116998949458127,455.59754387578863,12.208369653881057,4.597148218161233,0.23137803722075298,1.8929762994332051,4.40246033640668,26.21477409951609
316,0.6050345886995993,0.4354402312294109,1.5010304995557198,4.429512703566258,0.5975161030404522,0.44138201387620835,0.79547770826022,136.39502148723176,23.156903247353156,3.638361654365521,0.27771199366807203,1.140669943502748,5.560082787514535,18.389902529099675
319,0.4120143088068012,0.9177314144819466,1.801561905391075,3.863411555911561,0.24335719682815599,0.5583454792689867,1.3385116996671393,220.39216450658745,18.634705996100912,3.6372146651334574,5.896790513921031,1.119080576756464,4.662739022035411,6.709625059271844
322,0.47238377313961005,2.6848891875591683,1.579748807679358,4.069393130267145,0.0,0.15787597660511415,1.109410548276871,283.622886375676,18.262058549684276,0.5166381955088911,0.12421907189384568,0.6973636427525783,5.824159496053618,24.779791724921388
323,0.6958149879104224,0.5646514204759059,1.4566415905214545,4.055851870026157,0.46263604237486,0.9435488351662268,1.6487454936148827,346.83080916852924,14.97891815098715,1.887478521707816,0.2385168403265571,0.8438795870152792,4.494890560631903,21.02064922075862
328,0.482197527718044,0.9748655407229498,2.0,1.0737750494161602,1.0,0.4243488140897342,1.5769333781724864,449.73727938186386,22.441162963169834,5.078470457359362,19.999995345416632,1.177404596556229,6.499993018124948,39.99993532144286
336,0.3155359916308299,1.7126599614866453,2.0,4.999998645326953,0.0008997082038227095,0.0573460617283867,1.7831293760172748,273.8570216197311,17.134997910416825,0.508694291610984,11.424510505828142,2.0,5.9487777801108255,12.391600876288255
341,0.43912180148262164,0.46979802077779437,1.6003114341255402,3.8708821713779584,0.16200904390228305,0.010000000043823471,1.2445001894576295,153.97895788852148,3.4807901743430896,3.6228413259397647,7.165991528116718,1.1157886219404556,4.114974837614758,5.816928078578414
347,0.6565635403490678,0.48693072985437136,1.8580610649012095,2.580551142683381,0.9336097448550535,1.0740704255858715,0.7297133136160809,114.07500100101636,18.492497500657112,3.5351131275431826,15.172501909675251,1.9897914272346284,3.966299685279352,19.476200795977743
349,0.8566908167738114,0.41594790164500717,1.9084287666265185,2.3343178863938774,0.6220595011969924,0.8858255439565821,1.2222694479430471,372.76575165196465,21.059380316477572,5.672267463851107,19.87459346185509,0.63453640028837,4.532328427083016,16.66678883403773
353,0.67437141129334,0.6198349624721651,0.9238601792356093,3.0721295706395,0.40727665831366433,0.8370770559408454,1.500599676801508,295.7748995376462,14.881987893202922,4.406433065754106,9.449972473520173,0.9194857948397457,4.3832585608161265,10.257796829549171
357,0.09655088183849467,5.000000822533807,0.644713513531298,3.4230180328199213,0.0,0.010000007775514895,1.7082801599499242,40.0000192419896,21.16741236210735,0.5,1.1391013653649933,0.8911960505216715,2.5000004112669036,16.38540865419277
366,0.572719042923655,0.8750858091762864,1.026929484741172,4.165585513238375,0.2555369230212136,0.7846689100480134,1.7577974913053218,305.4658321151324,26.514170571113706,4.029966669732329,14.533187762430593,0.572365968325831,4.953769531181153,14.761191673038226
374,0.029865390979093864,0.9512956635313592,1.7254214310079963,2.353203402017227,0.6184334079792264,0.48542793960801967,2.0,241.3004715170889,3.5932688456699253,2.0069563404190136,2.2114497037726597,0.6926705875723866,5.713977226985485,12.947271875698709
377,0.5247799450270969,2.847017665553302,0.9503223228355362,2.419737132009527,0.43320406910065434,0.4010388890145508,1.3502774196412939,277.41487094133214,4.478008576845199,1.0300987116301787,11.960095804650999,1.696239943904517,2.963699956185876,16.897391520534892
381,0.41565931566910064,0.38960901694944877,0.8189632195015121,1.2739699001602007,0.0,0.9037150976795585,1.1579398810894392,400.64600718038037,15.852486607235662,1.8607100869538276,3.2371991998833747,1.067560453307618,5.5813460067456715,10.978500669788916
384,0.7387165341498547,1.3736301339635066,2.0,2.538383589831027,0.0006068072151440204,0.9740701487662944,1.1144898538687569,409.7131471110777,4.810281694294877,0.5,0.9609057644113513,0.5542025622428591,5.43355526750829,14.218705073782111
397,0.2769747880795184,4.61415408224885,1.3927086428889361,2.075089231396825,0.06454327711072015,0.1903106675903759,0.5215275122591023,111.05987127037852,25.776780766176852,0.7855761455884323,1.5704879004112424,1.2980277288351756,3.979543413930016,12.407785611834164
399,0.3259669792877705,0.010000001382727008,1.9601800148892043,0.8973022698250931,0.4167167355661808,1.0630094657661895,1.2524903764327497,347.0739694799433,6.520577743336766,4.535549485927626,12.879505935047229,1.70725125017667,6.500003446181159,10.216098689731288
406,0.6964108568197404,0.3859819358611847,0.971947561931565,3.6747380561544167,0.5722630293152405,1.7301585322925412,1.0977089971416851,267.6109961678899,7.8899793626458665,1.511452119062438,4.58893753856787,0.8398723557811976,5.57213676515566,24.198700288817395
409,0.2794019579364105,2.2587073067743164,1.7391654962371565,4.190483674380022,0.3640336844122747,0.8566693519164598,0.7722696549803397,121.52330835417312,21.16331154188241,1.3986005156877483,7.853990770327291,0.8508165056015908,2.656995295322574,6.60893672380839
413,0.37707883067016484,0.7332488287557177,1.5585985765664452,4.685851754368009,0.1107819116657255,0.6319424895277336,0.7568821362821437,39.999987136367935,11.281894989566865,7.785278503889699,14.97169676602928,1.079509757057868,2.98604042975123,9.110597541114677
418,0.3168441337691552,5.0000045373871975,1.1586307212525981,5.0000045373871975,0.0,0.010000006680648219,0.8557983445517323,40.000016026738734,29.99999511358302,0.8243280740361979,1.4598507548641664,1.0493204390096629,3.1020922590429256,20.254707822419526
422,0.6407324818805461,1.4588705453146091,2.0,3.4361303914783967,0.4911751481631096,0.010000001635777767,0.5,298.81806974966423,15.743410410279237,4.1655520815396185,1.2924202074373783,1.1681206813210694,4.519033142978438,11.877502624147969
423,0.24701105568185333,0.7895653687586185,1.7748298025432203,4.700529253862492,0.7912665018161394,0.8820917477014347,1.296459902516244,40.01620240329386,11.668602674592144,7.140691381636451,6.167743933392138,1.04672065048584,5.3957523446479865,27.24660013955079
435,0.15297079073477904,0.08435760844575041,1.3225691550362415,3.475036444679194,0.9369334666561706,1.9262382742675268,0.7549719664578077,42.87237996274969,28.25121288556498,5.3473453838269815,9.154806527245462,1.178319034465542,5.847910000443411,34.8166850285887
442,0.48257027058495217,0.08302593748284955,1.9994595420281605,2.3155395487714303,0.6625186691427345,0.6171179897856175,1.3629883999205785,265.518987406913,28.697885681166277,4.950564809114921,19.755183627546515,1.1708297170888133,4.762180734256269,16.724298807542997
444,0.37929820542482723,0.5601458399487602,0.7198659991161823,3.2115680221680574,0.4850093506948881,1.0736196466695058,1.587270778592034,434.6719569647909,28.76960662088975,5.463053271178577,5.1190600320027855,0.5871228905773119,5.762884511345704,9.516939238915173
