ID,elv_mean,elv_std,elv_min,elv_max,gradient_mean,gradient_std,upArea_max,forest,irrigated,other,rice,sealed,water,land_use_main,cropcoef_mean,cropcoef_std,chanbnkf_mean,chanbw_mean,changrad_mean,chanlength_sum,chanman_mean,ksat1,genua3,thetar1,thetar2,thetar3,thetas2,genua1,lambda3,soildepth1,soildepth3,lambda1,thetas3,ksat2,soildepth2,lambda2,thetas1,ksat3,genua2,lai01,lai02,lai03,lai04,lai05,lai06,lai07,lai08,lai09,lai10,lai11,lai12,laiyrmean,laiyrmax,laiyrmin,no_reservoirs,storage_reservoirs,no_lakes,area_lakes
27,414.431997661397,131.32904196330588,270.76776123046875,844.4989624023438,0.009712352121911587,0.012807324898570232,13759555584.0,0.05721600307269093,0.0,0.8620130471779512,0.0,0.0,0.08076965668587867,3,0.8737251138305177,0.13637430805503814,2.1142690292580877,75.45358358412352,0.004689345124447061,19753875800064.0,0.03458863462406882,39.05173816755751,0.004902074000329834,0.040999884684784986,0.040999884684784986,0.040999884684784986,0.4500394505295123,0.005797733256930337,0.2886862452725971,45.961474075993586,16295.123103661941,0.32311405110127334,0.4708744056187199,45.53221897432791,1041.267444226358,0.23781212319758113,0.6466816232869607,46.713761216907066,0.007118045839491044,0.4225400648742041,0.4198757587398812,0.4362304256236585,0.48283459161743597,0.6078536991885589,1.1935452206066763,1.5608233990088027,1.1448612131711335,0.5448445577693133,0.4281739889657591,0.43720463267248055,0.4302575514535075,0.6757538578688439,1.597058498266216,0.40769536123988825,0.0,0.0,0.0,0.0
30,298.356043677221,76.94698325158124,56.00284957885742,498.7909851074219,0.007554855081506957,0.006345448152114847,17822085120.0,6.641632080986407e-08,0.0,0.9110329776302596,0.0,0.0,0.08896547103824987,3,0.3720530160067532,0.09219525835681457,2.29407605805151,228.1064875202781,0.005702495859074784,23826259771392.0,0.03282322078600387,115.54112487850776,0.010100002023913028,0.04099999273172468,0.04099999273172468,0.04099999273172468,0.45881933101529937,0.016737812811630896,0.33253979854754,45.55163761999549,9981.057568647568,0.35679182119652014,0.42330105069958157,129.94487234380446,88.39884893501667,0.3087831677545522,0.5330449695375952,38.67983574732005,0.015881436531811143,0.11069482758501814,0.11101940060688088,0.12077390010022751,0.13059174562943954,0.1387298869872246,0.1568057285960496,0.2029773182695598,0.21724221352250844,0.1739673188464253,0.13189259454101387,0.11196753706705498,0.11170948456494115,0.14319769295173795,0.2270415292589163,0.10601023740887651,0.0,0.0,0.0,0.0
33,627.3364734955793,234.82494953172653,283.3798522949219,1388.4595947265625,0.019094356579971283,0.018685315734422073,35502927872.0,0.19554489913996842,0.0,0.7992526856878494,0.0,0.0,0.005202325489417326,3,0.9436430404588065,0.026393751100833453,2.3084555957085935,14.823684795499059,0.014313443878500831,47892467286016.0,0.03731589680599644,43.80427806437805,0.0060343413423737885,0.04099998932820164,0.04099998932820164,0.04099998932820164,0.5089755015889442,0.01015589262094176,0.3127033626548204,49.739845091636134,3812.808761719509,0.3950685908207536,0.4864785430514767,48.92465906488511,765.0174748679149,0.28538078995535726,0.7163844985495007,31.53028027603616,0.009797291353362856,0.5842430608794369,0.5819467782994461,0.6118899985636336,0.6763384309918254,0.8375035837052599,1.4576853965380687,1.7789834794792854,1.3460725763048005,0.7524488316111358,0.6011195581760108,0.601783517090164,0.5958343067743999,0.8688206393733982,1.8163466569293718,0.5679168822658363,0.0,0.0,0.0,0.0
38,413.23495412166784,185.60067657294633,144.51373291015625,1217.7845458984375,0.010396899304236346,0.012283926022065178,14370881536.0,0.30012232369270336,0.0,0.6658558069658451,0.0,0.00031572503809210525,0.03370522932895618,3,0.91692449150197,0.06432909763017518,2.263484567526982,80.89250948612106,0.006302691439927268,18948984668160.0,0.03485304703863865,110.98948131676072,0.017581925459503,0.04099989375859159,0.04099989375859159,0.04099989375859159,0.43279913832588623,0.011494635895516029,0.39205085536090867,48.298915867350296,17250.89966678248,0.4007307285495675,0.42782178890865347,142.4087964180898,1202.9674378277557,0.3420146078730085,0.6640177807217233,159.08039147001912,0.02670100083539522,0.5912681034362361,0.595487155691618,0.6214962780592039,0.6421367534278708,0.7236465015580648,1.2454417376676599,1.7924470410449538,1.5743689858883478,0.885315142942079,0.5957911657311817,0.5716269101008146,0.5916817038756239,0.8692256618818367,1.8633903649944605,0.5477740394166314,0.0,0.0,0.0,0.0
41,373.6912000367121,294.3035370487579,9.731380462646484,1439.8895263671875,0.03159938740841512,0.0368012334152527,24634892288.0,0.21741096650918817,0.0,0.768148463196287,0.0,6.698350445709126e-06,0.01443496392637229,3,0.9373796839101578,0.046681326736463254,2.452936543374726,54.501463407944996,0.017202463841717967,35285630976000.0,0.032613099954405096,42.03680055387384,0.00811160350795911,0.04100014968327501,0.04100014968327501,0.04100014968327501,0.5276539123159448,0.0031530053417101653,0.35688545559083035,49.277990730860076,3701.0780973422634,0.3167980839543187,0.5140559287545853,78.58072621453367,720.3791508531407,0.30518592899068664,0.7121175365782528,64.33891652087685,0.010747063520494097,0.5335381568065528,0.5459528069957831,0.5889859795695839,0.642567645534043,0.8091315028051169,1.6984312228421083,2.1415246428301837,1.528755316853015,0.6877764007045797,0.4917104313239334,0.5223848199461091,0.5329616621269806,0.8936434031450696,2.197750851876989,0.476285613479459,0.0,0.0,0.0,0.0
42,795.3315715732977,593.8473863659335,38.25774002075195,2035.1097412109375,0.02848197060979027,0.03791005162450683,19002562560.0,0.132366709417369,0.0,0.8539100187528291,0.0,0.0,0.013722865990020046,3,0.8490032979113228,0.14612941036112148,2.310340846514433,15.880372873113528,0.01706003409813811,29580471566336.0,0.03845918543658882,46.84608798741189,0.005888062062838144,0.04099998248658203,0.04099998248658203,0.04099998248658203,0.4691974543573384,0.010946526146185846,0.29322325027482593,49.31383269027655,4963.170161015671,0.3731337971245662,0.4538856616299873,52.35836095962753,780.0386161705429,0.2656223190998642,0.6528895523031492,34.12068199943957,0.009774769024960663,0.472413887871015,0.47527752031556486,0.5038943375078136,0.5480117690168775,0.6484760631991895,1.128846162136529,1.4157105597827258,1.0808225378828702,0.6181780117690169,0.48808284655012607,0.4862147306705753,0.47980568189166467,0.6954778199297308,1.4485616364537754,0.4620225033949087,0.0,0.0,0.0,0.0
43,260.8054067852729,87.80429328729632,94.28687286376953,584.1061401367188,0.005741965654389854,0.007533131475021183,12964697088.0,0.47070698039433745,0.0,0.5027751730691948,0.0,0.00028424099925364305,0.026233485287538764,3,0.9378833871265332,0.060663984801813196,2.1514182186159685,73.73434251366619,0.003010291528566696,17099174969344.0,0.03299177676801914,109.1817586711521,0.017394632171487623,0.04100002817745311,0.04100002817745311,0.04100002817745311,0.42868138523597815,0.011492055528025331,0.38639597302926065,48.674099142931524,20211.97226848915,0.4062545810575482,0.4189391344897397,132.0881382834872,1191.5531617511392,0.3410118703099449,0.6800257676588711,148.31820973534758,0.02712100594968798,0.761524519083738,0.7723005881446022,0.8058466457812568,0.8367699689878201,0.9581450887271863,1.6489202289391407,2.2446036721757308,1.9027776373622207,1.0886401462399944,0.7604240384834109,0.7335619017770713,0.7600006065952064,1.1061263588364494,2.3061391226105834,0.7033104933388263,0.0,0.0,0.0,0.0
49,410.9779764869597,279.2630492812315,35.21017837524414,1577.0096435546875,0.012404258985399782,0.019256974050182975,17248514048.0,0.46660134277116194,0.0,0.5005108562140123,0.0,0.0006457956938026997,0.03224094528881335,3,0.9186870075105659,0.06650937638549703,2.369992644407013,105.84620259260697,0.008483381003675383,25151867453440.0,0.03426295705484981,101.12290814621234,0.017104251178590702,0.04099999955474473,0.04099999955474473,0.04099999955474473,0.43529713665240466,0.009622456182428803,0.3868912989402331,48.355609593054496,13415.12360939358,0.393602572269383,0.427881291382767,125.48709418692529,1182.832109910373,0.3409603978088691,0.6550447719016615,140.3174544221863,0.02628866893608331,0.6819788569050484,0.6900178517679899,0.7186710970555565,0.749722071659977,0.8662042344369926,1.5423222258964027,2.1706913983212095,1.826433321242179,1.0121295847193141,0.6718056644781876,0.6519760725754218,0.6817003052076462,1.0219710322857565,2.234930454095072,0.6238369487071865,0.0,0.0,0.0,0.0
53,1037.2370691091776,313.137086734677,343.9575500488281,1783.31982421875,0.02786775872448604,0.024285319268135742,25439279104.0,0.10640208568442514,0.0,0.8904574104937442,0.0,0.0,0.003139811978939155,3,0.9114814643666395,0.07618599123011557,2.4059991260886,13.352980883901072,0.020559329437241827,35609418661888.0,0.043306365067245445,61.32770654574548,0.009320566556030842,0.04099998840722893,0.04099998840722893,0.04099998840722893,0.47771100574212494,0.01341244618015778,0.3328765593685933,49.843021320877114,3669.4968206020285,0.40158337126477295,0.44975697043537455,62.19110006863887,905.7656060837575,0.3050140385237443,0.6748005117564384,54.120625037133095,0.014979631340219332,0.40961104320931696,0.41552311493894395,0.4504701271195651,0.4987757550717971,0.6248438397383125,1.0685142430878505,1.3311293114038893,1.0386878947479434,0.5746270951719812,0.4275349566325705,0.4120867438755954,0.41223298185232193,0.638669789093682,1.3584240078560346,0.3977334039418964,0.0,0.0,0.0,0.0
55,89.22169519704102,37.302273954437766,19.10953140258789,227.2295684814453,0.002167737131826826,0.002225267725131002,11756749824.0,0.48019390632384346,0.0,0.49907196225068184,0.0,7.031313911086011e-06,0.020726121057407343,3,0.946966061254498,0.0673320894021071,2.3199105988774593,40.155632136393045,0.001551241121113508,18229208547328.0,0.030168153038325228,39.67003489352258,0.010792080654537056,0.04099988903612458,0.04099988903612458,0.04099988903612458,0.41208782451054393,0.006737385033934565,0.31495754717227636,48.96329604169036,44405.94862529346,0.4057824808421827,0.39727976501439655,58.394471525397925,1165.9414497456453,0.2807393451598411,0.7583448927961799,65.66694009884321,0.0168568941729507,1.1386929988414116,1.1597125530453487,1.2008557631623276,1.26909593358333,1.4892832761413557,2.3921557424153925,2.9430455699196965,2.4479212738304503,1.5480193993422646,1.1169252659170015,1.0896468788056732,1.1263972607774753,1.5768126959396453,2.9908781423288513,1.0608533209118827,0.0,0.0,0.0,0.0
59,75.96200006364663,25.065094134883523,9.979357719421387,143.34559631347656,0.0011623704314456308,0.0008953502883510077,48009072640.0,0.2563935637733644,0.0,0.664829190287798,0.0,0.00018469666251326575,0.07859270485105879,3,0.9222401189253412,0.09124618869234932,2.150983643330367,64.1515836006073,0.000959694579203293,81896755167232.0,0.03092550778071982,85.6614537008764,0.008850116366252034,0.04099995546442542,0.04099995546442542,0.04099995546442542,0.40279769578738683,0.014863713356585682,0.31024018752036414,46.06112789158096,28544.08639287185,0.3866243288629684,0.4023204740701002,79.51548161512612,773.9805359062951,0.27047956026153813,0.6962395679469109,81.64596521771625,0.01371971378300101,0.6459736641183275,0.6531871474426982,0.685537848540995,0.7146939753349703,0.7977265015761925,1.3087005534611607,1.700934231791626,1.4376440100889287,0.9373340953864984,0.6881966735338475,0.644205038713956,0.6470847925772677,0.9051017718930529,1.7316975638614118,0.6302518384361973,0.0,0.0,0.0,0.0
61,497.72788998944617,235.58443377442282,44.19221878051758,1322.3876953125,0.01582763683775582,0.018205100030497894,10839814144.0,0.45504436720012603,0.0,0.4754908202991418,0.0,0.0004135136754152848,0.06905230031925944,3,0.8818173264657349,0.10687311932810674,2.360070785763754,249.61755968341433,0.010196969025871047,16747783520256.0,0.03521956409134441,90.10866761611933,0.016376845193178603,0.041000081548323276,0.041000081548323276,0.041000081548323276,0.43143262053848247,0.008036895898853818,0.3905705576970092,46.526761831095925,10028.78360603332,0.3616482746424721,0.4401006428643493,106.5107478470109,1143.455645458403,0.33088578152436654,0.6185353174853586,122.33620977941285,0.024214309477705306,0.6473078236889825,0.6523921124893584,0.6776205139211703,0.7135898662994812,0.8344228485318185,1.3816127117327939,1.9039359334833967,1.6944019449546692,1.0405586832409008,0.6863223080693023,0.631953263954517,0.6509256596699639,0.9595868898447233,1.9695539701115121,0.6183330644183104,0.0,0.0,0.0,0.0
62,391.999450557404,258.61709695996797,12.609968185424805,1340.3389892578125,0.016801583658948908,0.016105902451608766,106395746304.0,0.04973208610018026,0.0,0.9367857669728947,0.0,3.939634347039759e-06,0.013483051628509048,3,0.936555857276742,0.037041397210452215,2.473130213537475,28.215675332232887,0.010611555016280269,164340732788736.0,0.03394227733702819,54.29015188823155,0.005192392178627669,0.04100019995829903,0.04100019995829903,0.04100019995829903,0.45656400652062706,0.011079626453335724,0.2820252233881452,49.325851797715195,7135.545061530487,0.39214721334973035,0.4406121541999558,52.362929009491125,940.9507709905397,0.25877321849243917,0.6878808793668598,41.90435571849937,0.009105757680646963,0.47551608028144765,0.4996057041011393,0.5680415666875172,0.6204320269596453,0.6653324050710102,1.1229321601625168,1.623898843429495,1.3138404405149855,0.6196222612950645,0.4513439168789443,0.45712176467164184,0.46771597421192407,0.7404504320546782,1.662703688749393,0.43296669435438495,0.0,0.0,0.0,0.0
64,446.54298807295186,31.191248513289235,375.703857421875,557.616455078125,0.0033376584290702306,0.002823258717506189,20068143104.0,0.0009231028780744254,0.0,0.7531743345990531,0.0,0.0,0.24590216926301145,3,0.7117119424784649,0.18659192138098138,2.2691231924487707,634.1480050500166,0.0025586365015457537,30075353300992.0,0.03599141371088826,66.3196847320884,0.010949577562449842,0.04100000303605383,0.04100000303605383,0.04100000303605383,0.341577027390002,0.021543166651596952,0.343128450896141,37.70486658507931,836.9430246484709,0.31600477971822155,0.4277227840991197,54.04904548508691,608.4016775753696,0.24986039255002396,0.49475706670868497,49.51885067962703,0.016689567399578564,0.35073259213479385,0.3633638517123956,0.41493436408806533,0.4532319124669453,0.47253968402996904,0.6874956627802457,0.9119288238766294,0.7846970436693737,0.44959477100704326,0.3458987096924309,0.3489504285377222,0.3503378796240886,0.49447550460745404,0.9204162016486742,0.33473156793861847,0.0,0.0,0.0,0.0
65,196.74033792063727,67.22145686762572,15.491744995117188,337.95709228515625,0.0038095675148617104,0.0042445249599371735,14051816448.0,0.6090074105965438,0.0,0.3391901570208137,0.0,0.00034233166570559387,0.051419935905321124,1,0.9182971018717273,0.09612282438993981,2.3530550591766293,131.94114828896687,0.0028663586268663347,20918566912000.0,0.031604487194278295,101.08781482574037,0.017929584430314217,0.0409998821644317,0.0409998821644317,0.0409998821644317,0.40843597003230897,0.009455637682262548,0.3802927627244924,47.40988996766773,15131.710695534463,0.39225872056078365,0.40689751264200025,123.23890786176759,1181.5876603350757,0.32775187225196084,0.6660808166901221,133.96201045406264,0.02714616636881061,0.9050681099786978,0.9120631120599494,0.9435332248206451,1.0218478220314182,1.2978833612971152,2.1540289416398397,2.6811432192589812,2.273918069811125,1.3876517652161644,0.970734148383328,0.8777529944954685,0.9053783301482994,1.3609170099468668,2.725790146876898,0.8657832472655153,0.0,0.0,0.0,0.0
67,1443.863431907042,310.45104774141464,371.371826171875,2085.1318359375,0.05157537417985768,0.03829639760416473,11114095616.0,0.052144603304119075,0.0,0.9417240577415575,0.0,6.391815756365063e-07,0.006131127331069016,3,0.7144503337324635,0.18002608178225257,2.157318909179996,13.917151079263899,0.03709050292090036,16299577049088.0,0.04809027628327557,45.32996928946367,0.007980461202103929,0.041000039019297184,0.041000039019297184,0.041000039019297184,0.4908512416705087,0.01174770783511173,0.3248939246355404,49.693420176376435,1024.2770957923285,0.35790279892282784,0.4651464158817661,58.84858448861779,429.9393594975457,0.29724822280230606,0.6138967296024436,29.674239819326374,0.013056344291260303,0.1974281538187684,0.20560483872453794,0.2342132161814638,0.2573740482884763,0.3077367204478807,0.5279647202901451,0.6623672652881015,0.5061739860787255,0.2716109321843694,0.20267949705922567,0.1957838612869974,0.19640360934487752,0.31377840024382686,0.6747079587572938,0.18585943894765278,0.0,0.0,0.0,0.0
70,143.32866056584157,53.92714195768566,29.309846878051758,407.5328674316406,0.0038402949818181105,0.00327059360180428,56419975168.0,0.8420659568921264,0.0,0.15360070307129425,0.0,7.864336698458142e-05,0.004254713489862841,1,0.9687393030894003,0.026295153161678776,2.390226493696546,24.734529211012813,0.002728161051364025,94748714991616.0,0.03165407215722357,38.63469774882008,0.011061390529591044,0.04099998105183514,0.04099998105183514,0.04099998105183514,0.41924557119315575,0.007046811055615332,0.315975386551638,49.78336004105,32849.77951987964,0.40583789329511566,0.39754796227006567,65.01786347317248,1228.3647947162353,0.2915714206789527,0.7559249858850692,64.78763964017072,0.018581159872345994,0.8906806318755612,0.9184344663198547,0.9957423255757901,1.1068417322223563,1.5809368684171916,3.0581876363442064,3.685271126822681,2.807654564935978,1.4544030562155752,0.9028380938843091,0.8781764402293207,0.8975481437658976,1.5980594756033666,3.781204306155591,0.8319511215752735,0.0,0.0,0.0,0.0
72,338.608237671839,46.901888262213234,205.18385314941406,416.2808837890625,0.0034046934590211053,0.003270977673617476,14529102848.0,5.9611494328207235e-09,0.0,0.8790205948843901,0.0,0.0,0.1209796694128204,3,0.7879033915463797,0.11017433847368854,2.1976456237825457,191.14080922696178,0.0025881608093436996,23387690762240.0,0.03452018801012982,73.52571012784091,0.007942573872127512,0.04100005624244638,0.04100005624244638,0.04100005624244638,0.39418293821252764,0.015104290445860232,0.3126345625197518,43.95104454486329,1678.8444063292627,0.3594790934563394,0.42218269040746315,51.81090471965748,715.3412557655555,0.2667695699045683,0.5582600560507428,44.15160708209395,0.014584127105955413,0.3464629139563869,0.35920750164287146,0.4019316743080276,0.4369959147403981,0.4483524487171789,0.6292527535540574,0.904852088004346,0.7705986197906315,0.44007303906270484,0.3434434064259603,0.343827694569968,0.34548698769685915,0.4808737271093948,0.9206395118550338,0.330858419014965,0.0,0.0,0.0,0.0
